Filename,Time (seconds),Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12
mhwgo.mp3,101.42476,0.0794,0.0013,0.0249,0.0278,1.0000,0.0000,0.0227,0.1510,0.1071,0.0316,0.0221,0.8592
mhwgo.mp3,101.61052,0.1458,0.0064,0.0366,0.0163,1.0000,0.0124,0.0217,0.1137,0.1842,0.0477,0.0029,0.7689
mhwgo.mp3,101.79628,0.0484,0.0915,0.0000,0.0836,0.7007,0.0009,0.0773,0.0687,0.1641,0.0193,0.0109,1.0000
mhwgo.mp3,101.98204,0.0852,0.0142,0.0555,0.1575,0.2985,0.0060,0.0670,0.4082,0.0584,0.0214,0.0269,1.0000
mhwgo.mp3,102.16780,0.1459,0.0052,0.0497,0.1149,0.2955,0.0000,0.0929,0.6100,0.0496,0.0176,0.0776,1.0000
mhwgo.mp3,102.35356,0.0778,0.0119,0.1244,0.1668,0.0328,0.0817,0.1421,0.4524,0.1075,0.0224,0.0237,1.0000
mhwgo.mp3,102.53932,0.0369,0.0647,0.1548,0.0655,0.5427,0.0349,0.1590,0.1627,0.1011,0.0064,0.0920,1.0000
mhwgo.mp3,102.72508,0.0370,0.0148,0.0971,0.0588,0.6642,0.1330,0.0836,0.0501,0.0956,0.0185,0.0062,1.0000
mhwgo.mp3,102.91084,0.0151,0.0762,0.0617,0.0618,0.7106,0.0053,0.0964,0.0661,0.1562,0.0020,0.0196,1.0000
mhwgo.mp3,103.09660,0.0907,0.0826,0.1455,0.2614,0.2286,0.0403,0.1411,0.0057,0.1638,0.1590,0.0542,1.0000
mhwgo.mp3,103.28236,0.0616,0.0450,0.9692,0.3991,0.1868,0.0739,0.0720,0.1018,0.0472,0.8317,0.0730,1.0000
mhwgo.mp3,103.46812,0.0249,0.0638,0.8493,0.0944,0.1663,0.1053,0.0075,0.0179,0.0177,1.0000,0.0027,0.2274
mhwgo.mp3,103.65388,0.0107,0.0778,0.6645,0.0062,0.1779,0.0378,0.0541,0.0438,0.0063,1.0000,0.0874,0.0131
mhwgo.mp3,103.83964,0.0252,0.0771,0.4648,0.1238,0.1166,0.0319,0.0494,0.0062,0.0122,1.0000,0.0138,0.0535
mhwgo.mp3,104.02540,0.0137,0.0617,0.5614,0.0891,0.0926,0.1139,0.0424,0.0072,0.0186,1.0000,0.0110,0.0508
mhwgo.mp3,104.21116,0.0212,0.0793,0.3051,0.1322,0.1315,0.0349,0.0560,0.0289,0.0000,1.0000,0.0087,0.0666
mhwgo.mp3,104.39692,0.0094,0.1264,0.1032,0.1047,0.1991,0.0770,0.2496,0.0365,0.0249,1.0000,0.1153,0.0882
mhwgo.mp3,104.58268,0.0235,0.1657,0.2349,0.2245,0.1063,0.2879,0.8049,0.0995,0.0372,1.0000,0.3717,0.2165
mhwgo.mp3,104.76844,0.0049,0.1046,0.0825,0.0815,0.1575,0.1112,0.2433,0.0287,0.0085,1.0000,0.0435,0.0863
mhwgo.mp3,104.95420,0.0863,0.0623,0.8880,0.0956,0.2038,0.2129,0.1418,0.0615,0.1126,1.0000,0.0803,0.0734
mhwgo.mp3,105.13995,0.0210,0.0725,1.0000,0.1464,0.2583,0.0404,0.1079,0.0265,0.0726,0.9197,0.1031,0.1553
mhwgo.mp3,105.32571,0.0315,0.0441,0.7020,0.1845,0.1013,0.0147,0.0723,0.0456,0.0483,1.0000,0.0811,0.0803
mhwgo.mp3,105.51147,0.0462,0.2074,0.6578,0.0951,0.0547,0.1941,0.0973,0.0102,0.0187,1.0000,0.0816,0.2071
mhwgo.mp3,105.69723,1.0000,0.1596,0.5724,0.0923,0.0120,0.0912,0.1869,0.0791,0.0229,0.8549,0.0487,0.0757
mhwgo.mp3,105.88299,1.0000,0.0000,0.5670,0.0399,0.0571,0.0470,0.0308,0.8383,0.1035,0.0588,0.1289,0.2370
mhwgo.mp3,106.06875,0.4682,0.0000,0.3346,0.1010,0.0203,0.1148,0.0214,1.0000,0.0808,0.0016,0.0191,0.3475
mhwgo.mp3,106.25451,1.0000,0.0087,0.1826,0.0699,0.0468,0.0658,0.0370,0.9593,0.0313,0.0431,0.0041,0.1849
mhwgo.mp3,106.44027,0.9282,0.0493,0.0892,0.0797,0.1263,0.0029,0.0370,1.0000,0.0971,0.0123,0.0255,0.1196
mhwgo.mp3,106.62603,0.4111,0.0310,0.1134,0.1302,0.0494,0.0417,0.0181,1.0000,0.0131,0.0000,0.0614,0.1485
mhwgo.mp3,106.81179,0.9185,0.0000,0.1800,0.0489,0.5860,0.0746,0.1148,1.0000,0.0430,0.0454,0.0839,0.1964
mhwgo.mp3,106.99755,0.8830,0.0355,0.1840,0.0688,1.0000,0.1504,0.4719,0.7314,0.1333,0.0565,0.1797,0.2124
mhwgo.mp3,107.18331,0.5051,0.0200,0.0486,0.1223,0.3224,0.0258,0.0511,1.0000,0.0196,0.0430,0.0446,0.0861
mhwgo.mp3,107.36907,0.5810,0.0000,0.0320,0.1500,0.0878,0.0406,0.0726,1.0000,0.0035,0.0095,0.1090,0.4467
mhwgo.mp3,107.55483,0.9860,0.0081,0.0480,0.2813,0.1165,0.1136,0.2354,1.0000,0.1107,0.0531,0.0131,0.8898
mhwgo.mp3,107.74059,0.5375,0.0237,0.1396,0.0928,0.1499,0.1035,0.0697,1.0000,0.0319,0.2071,0.4195,0.1999
mhwgo.mp3,107.92635,0.2741,0.0845,0.4686,0.0921,0.1592,0.1516,0.1037,1.0000,0.0239,0.3166,0.3492,0.1677
mhwgo.mp3,108.11211,0.1068,0.0058,1.0000,0.0510,0.0437,0.0463,0.1189,0.3856,0.0249,0.6399,0.0505,0.0789
mhwgo.mp3,108.29787,0.0656,0.0435,1.0000,0.0165,0.1363,0.1397,0.0374,0.1867,0.0229,0.9951,0.0276,0.0162
mhwgo.mp3,108.48363,0.0399,0.0700,0.7358,0.0658,0.1366,0.0701,0.1569,0.0214,0.0546,1.0000,0.1066,0.0140
mhwgo.mp3,108.66939,0.0312,0.0445,0.6007,0.1721,0.1183,0.0537,0.0644,0.0049,0.0716,1.0000,0.0741,0.0337
mhwgo.mp3,108.85515,0.0374,0.0457,0.4977,0.1114,0.1442,0.0558,0.0563,0.0327,0.0000,1.0000,0.0630,0.0253
mhwgo.mp3,109.04091,0.0275,0.0536,0.3549,0.0819,0.1754,0.0241,0.0610,0.0394,0.0014,1.0000,0.0079,0.0828
mhwgo.mp3,109.22667,0.1533,0.1567,0.1699,0.1033,0.2127,0.0920,0.4198,0.0787,0.0475,1.0000,0.1233,0.7495
mhwgo.mp3,109.41243,0.1471,0.1015,0.2426,0.2016,0.0846,0.1025,0.9101,0.1435,0.0129,1.0000,0.5228,0.8550
mhwgo.mp3,109.59819,0.1419,0.0600,0.1569,0.0194,0.1689,0.0774,0.4185,0.0261,0.0243,1.0000,0.0385,0.3786
mhwgo.mp3,109.78395,0.6405,0.1153,0.4595,0.1032,0.2280,0.0269,0.0808,0.1306,0.0514,1.0000,0.0232,0.0757
mhwgo.mp3,109.96971,0.7574,0.1554,0.8242,0.1588,0.3582,0.0571,0.0754,0.1718,0.1707,1.0000,0.0131,0.1743
mhwgo.mp3,110.15546,0.4155,0.1487,0.4317,0.1230,0.1758,0.1128,0.1076,0.1130,0.1222,1.0000,0.0172,0.0940
mhwgo.mp3,110.34122,0.4508,0.0855,0.0583,0.2702,0.5118,0.0056,0.0208,0.1114,0.0418,1.0000,0.0125,0.0851
mhwgo.mp3,110.52698,0.3996,0.0706,0.0210,0.0870,0.8477,0.0506,0.1362,0.0556,0.0467,1.0000,0.0215,0.1112
mhwgo.mp3,110.71274,0.0717,0.0569,0.0236,0.0265,0.6744,0.0466,0.0599,0.0831,0.0934,0.1221,0.0304,1.0000
mhwgo.mp3,110.89850,0.0931,0.0469,0.0209,0.0105,0.4214,0.0607,0.0287,0.0448,0.1280,0.0000,0.0600,1.0000
mhwgo.mp3,111.08426,0.0349,0.0368,0.0530,0.0245,0.5776,0.0103,0.1273,0.0037,0.0385,0.0398,0.0587,1.0000
mhwgo.mp3,111.27002,0.0394,0.0747,0.0281,0.0609,0.6156,0.1287,0.0000,0.0860,0.1220,0.0384,0.0379,1.0000
mhwgo.mp3,111.45578,0.0417,0.0290,0.0649,0.0404,0.3521,0.0000,0.1305,0.0337,0.0822,0.0168,0.0181,1.0000
mhwgo.mp3,111.64154,0.0468,0.0613,0.0518,0.1564,0.2085,0.0853,0.3498,0.0643,0.0485,0.4075,0.2504,1.0000
mhwgo.mp3,111.82730,0.0823,0.1636,0.0422,0.2918,0.2880,0.1588,0.4070,0.1161,0.1188,0.5923,0.3010,1.0000
mhwgo.mp3,112.01306,0.0374,0.0709,0.0881,0.1461,0.0897,0.0760,0.3397,0.1099,0.0785,0.6580,0.0369,1.0000
mhwgo.mp3,112.19882,0.0134,0.1104,0.1137,0.0607,0.4890,0.1748,0.1048,0.3352,0.2560,0.2110,0.1414,1.0000
mhwgo.mp3,112.38458,0.0241,0.0866,0.1158,0.1655,0.5667,0.1435,0.1747,0.5145,0.2283,0.0718,0.1802,1.0000
mhwgo.mp3,112.57034,0.0773,0.0329,0.1522,0.1206,0.6325,0.0808,0.0925,0.7460,0.1245,0.0019,0.0898,1.0000
mhwgo.mp3,112.75610,0.0512,0.0000,0.6957,0.2479,0.2830,0.0163,0.4379,0.4175,0.0756,0.0102,0.1905,1.0000
mhwgo.mp3,112.94186,0.0721,0.0560,1.0000,0.2362,0.3210,0.0262,0.7382,0.1814,0.1149,0.0846,0.2550,0.9904
mhwgo.mp3,113.12762,0.0267,0.0540,1.0000,0.1603,0.1057,0.0000,0.6646,0.0512,0.0171,0.8437,0.1832,0.2041
mhwgo.mp3,113.31338,0.0257,0.1196,0.7218,0.0090,0.1642,0.1706,0.4248,0.1863,0.1052,1.0000,0.0395,0.1639
mhwgo.mp3,113.49914,0.0311,0.0255,0.7709,0.1722,0.1548,0.0886,0.1368,0.6442,0.0750,1.0000,0.0530,0.1893
mhwgo.mp3,113.68490,0.0013,0.0582,0.6583,0.1371,0.1420,0.0639,0.1064,0.7108,0.0000,1.0000,0.1448,0.1089
mhwgo.mp3,113.87066,0.0373,0.0313,0.4660,0.0493,0.1875,0.0187,0.0691,0.3146,0.1564,1.0000,0.0008,0.1351
mhwgo.mp3,114.05642,0.0000,0.0916,0.1485,0.0924,0.1977,0.0212,0.4182,0.1409,0.0095,1.0000,0.1013,0.1241
mhwgo.mp3,114.24218,0.0116,0.1255,0.1287,0.2036,0.0350,0.0603,0.5577,0.0281,0.0033,1.0000,0.1546,0.0994
mhwgo.mp3,114.42794,0.0038,0.0587,0.0705,0.0543,0.1765,0.0095,0.2084,0.0922,0.0169,1.0000,0.0309,0.0844
mhwgo.mp3,114.61370,0.0389,0.1149,0.5206,0.1851,0.2275,0.0994,0.5474,0.0146,0.1378,1.0000,0.1033,0.1437
mhwgo.mp3,114.79946,0.0958,0.0941,0.7353,0.2356,0.2284,0.1427,0.8547,0.0825,0.0805,1.0000,0.1500,0.1975
mhwgo.mp3,114.98522,0.0126,0.1096,0.4688,0.1295,0.1435,0.0966,0.5538,0.0191,0.0459,1.0000,0.0662,0.1201
mhwgo.mp3,115.17098,0.7684,0.2062,0.1476,0.1020,0.2189,0.1096,0.6048,0.0691,0.0265,1.0000,0.0739,0.2071
mhwgo.mp3,115.35673,1.0000,0.1960,0.0562,0.0437,0.0717,0.1201,0.7432,0.0243,0.0109,0.6416,0.0976,0.1047
mhwgo.mp3,115.54249,1.0000,0.0445,0.1864,0.0663,0.1092,0.0648,0.5731,0.8343,0.1268,0.0212,0.1331,0.0685
mhwgo.mp3,115.72825,0.6974,0.0098,0.0754,0.0447,0.1409,0.0475,0.2172,1.0000,0.0383,0.0418,0.0010,0.1169
mhwgo.mp3,115.91401,0.8459,0.0000,0.1071,0.0962,0.1045,0.0721,0.1000,1.0000,0.0775,0.0140,0.0138,0.1484
mhwgo.mp3,116.09977,0.6777,0.0000,0.0818,0.0859,0.0796,0.0001,0.0500,1.0000,0.0019,0.0428,0.0122,0.1731
mhwgo.mp3,116.28553,0.4216,0.0450,0.0941,0.1027,0.1239,0.0090,0.0307,1.0000,0.0447,0.0520,0.0144,0.1046
mhwgo.mp3,116.47129,0.4016,0.0197,0.1604,0.0568,0.7574,0.1986,0.0211,1.0000,0.0313,0.0554,0.0790,0.1204
mhwgo.mp3,116.65705,0.1114,0.0577,0.1187,0.0457,0.7784,0.1615,0.0202,1.0000,0.0696,0.0321,0.0165,0.1736
mhwgo.mp3,116.84281,0.0824,0.0049,0.0713,0.1585,0.1457,0.0651,0.0102,1.0000,0.0145,0.0276,0.0000,0.1543
mhwgo.mp3,117.02857,0.6109,0.0176,0.1844,0.1684,0.1703,0.0588,0.0527,1.0000,0.1810,0.3884,0.1621,0.0562
mhwgo.mp3,117.21433,0.6758,0.0727,0.1912,0.1718,0.2206,0.0344,0.0763,1.0000,0.0000,0.5294,0.1373,0.0782
mhwgo.mp3,117.40009,0.3982,0.0307,0.1874,0.0848,0.0205,0.0802,0.0036,1.0000,0.0244,0.4575,0.0507,0.0810
mhwgo.mp3,117.58585,0.2369,0.0000,0.7923,0.0727,0.0474,0.0289,0.1586,1.0000,0.0638,0.0655,0.2407,0.5492
mhwgo.mp3,117.77161,0.0025,0.0061,1.0000,0.0363,0.0346,0.0389,0.0900,0.4422,0.0153,0.1418,0.0455,0.4622
mhwgo.mp3,117.95737,0.0758,0.0604,1.0000,0.0443,0.1550,0.0871,0.2024,0.0205,0.1568,0.8978,0.0658,0.4556
mhwgo.mp3,118.14313,0.0287,0.0404,0.5544,0.1281,0.0466,0.1561,0.0801,0.0127,0.0327,1.0000,0.0224,0.2341
mhwgo.mp3,118.32889,0.2036,0.0474,0.5792,0.1850,0.1927,0.0399,0.0946,0.0215,0.0089,1.0000,0.0088,0.1166
mhwgo.mp3,118.51465,0.0304,0.0519,0.3581,0.1443,0.1252,0.0145,0.0471,0.0326,0.0142,1.0000,0.0761,0.0869
mhwgo.mp3,118.70041,0.0299,0.1922,0.1809,0.0387,0.2010,0.3799,0.1138,0.0128,0.0351,1.0000,0.0007,0.0606
mhwgo.mp3,118.88617,0.0453,0.1564,0.0857,0.0638,0.1713,0.0376,1.0000,0.0094,0.0000,0.8823,0.2118,0.0061
mhwgo.mp3,119.07193,0.0323,0.1606,0.1428,0.0015,0.1366,0.1964,0.9323,0.0047,0.0000,1.0000,0.3387,0.0104
mhwgo.mp3,119.25769,0.0377,0.1693,0.0601,0.0315,0.1502,0.2108,0.4561,0.0048,0.0120,1.0000,0.0618,0.0388
mhwgo.mp3,119.44345,0.0000,0.1180,0.0651,0.0342,0.1953,0.1645,0.3403,0.0073,0.0337,1.0000,0.0799,0.1247
mhwgo.mp3,119.62921,0.0000,0.1616,0.0495,0.1762,0.0894,0.1530,0.5238,0.0087,0.0247,1.0000,0.1323,0.0955
mhwgo.mp3,119.81497,0.0270,0.0603,0.0657,0.0340,0.1871,0.0909,0.2258,0.0855,0.0149,1.0000,0.0304,0.0999
mhwgo.mp3,120.00073,0.0815,0.0663,0.0862,0.0567,0.8716,0.1709,0.0418,0.4243,0.0375,1.0000,0.0300,0.1125
mhwgo.mp3,120.18649,0.1437,0.0006,0.0807,0.0545,1.0000,0.1997,0.0688,0.3874,0.2400,0.4914,0.1448,0.1180
mhwgo.mp3,120.37224,0.1140,0.0315,0.0639,0.0415,0.8522,0.0000,0.0472,0.7170,0.0394,0.0797,0.0457,1.0000
mhwgo.mp3,120.55800,0.1174,0.0465,0.0556,0.0697,0.6461,0.0707,0.1699,0.3349,0.0888,0.0592,0.0545,1.0000
mhwgo.mp3,120.74376,0.0526,0.0269,0.0326,0.0552,0.7716,0.1025,0.0507,0.0937,0.1365,0.0000,0.0264,1.0000
mhwgo.mp3,120.92952,0.0206,0.0392,0.1301,0.0530,0.7830,0.1726,0.0524,0.1558,0.1562,0.0155,0.0499,1.0000
mhwgo.mp3,121.11528,0.0497,0.0129,0.1473,0.0460,0.3775,0.1209,0.0591,0.2117,0.1235,0.0130,0.0346,1.0000
mhwgo.mp3,121.30104,0.0731,0.0367,0.0392,0.0708,0.2670,0.0371,0.0735,0.3905,0.0579,0.0102,0.0249,1.0000
mhwgo.mp3,121.48680,0.0682,0.0265,0.0808,0.0776,0.3390,0.0055,0.0493,1.0000,0.0271,0.0287,0.0283,0.8388
mhwgo.mp3,121.67256,0.1014,0.0074,0.1484,0.0488,0.3324,0.1043,0.0000,1.0000,0.0615,0.0478,0.0130,0.9680
mhwgo.mp3,121.85832,1.0000,0.0242,0.2386,0.0422,0.0813,0.1990,0.2819,0.6239,0.1084,0.0283,0.0397,0.9664
mhwgo.mp3,122.04408,0.6236,0.0149,0.2196,0.0799,0.2281,0.2152,0.2288,0.4128,0.1927,0.1757,0.0580,1.0000
mhwgo.mp3,122.22984,0.0529,0.0324,0.2371,0.0872,0.2089,0.2476,0.1574,0.3729,0.3337,0.2151,0.0453,1.0000
mhwgo.mp3,122.41560,0.1060,0.0829,1.0000,0.0824,0.2574,0.0000,0.2415,0.1480,0.0102,0.8834,0.2047,0.0676
mhwgo.mp3,122.60136,0.0166,0.0332,1.0000,0.1234,0.1599,0.0223,0.0218,0.1534,0.0372,0.6837,0.1226,0.0272
mhwgo.mp3,122.78712,0.0156,0.0727,1.0000,0.0969,0.0660,0.0429,0.0633,0.0467,0.0199,0.8560,0.1349,0.0340
mhwgo.mp3,122.97288,0.0356,0.0249,0.8010,0.1912,0.0845,0.0574,0.1168,0.0148,0.0211,1.0000,0.1579,0.0399
mhwgo.mp3,123.15864,0.0234,0.0489,0.8629,0.2469,0.1039,0.0547,0.1024,0.0316,0.0225,1.0000,0.0411,0.1403
mhwgo.mp3,123.34440,0.0815,0.0864,0.3471,0.1003,0.1483,0.0608,0.0482,0.0523,0.0006,1.0000,0.0431,0.0219
mhwgo.mp3,123.53016,0.0344,0.1085,0.2815,0.1275,0.0784,0.1254,0.3083,0.0155,0.0369,1.0000,0.1254,0.0783
mhwgo.mp3,123.71592,0.0160,0.1277,0.1776,0.1438,0.1314,0.1022,0.6070,0.0088,0.0441,1.0000,0.0839,0.1621
mhwgo.mp3,123.90168,0.0273,0.0328,0.1993,0.0772,0.1062,0.2185,0.2652,0.0471,0.0484,1.0000,0.0808,0.1246
mhwgo.mp3,124.08744,0.0575,0.2477,0.1122,0.0219,0.2195,0.0839,0.1785,0.0460,0.0401,1.0000,0.0279,0.2290
mhwgo.mp3,124.27320,0.0848,0.0000,0.6630,0.3402,0.0598,0.0827,0.2506,0.0209,0.1497,1.0000,0.0461,0.7520
mhwgo.mp3,124.45896,0.0723,0.0495,1.0000,0.0094,0.2403,0.1400,0.1415,0.0853,0.1346,0.9127,0.3582,0.3986
mhwgo.mp3,124.64472,0.0091,0.0618,0.5930,0.2141,0.0115,0.1169,0.1593,0.0265,0.0063,1.0000,0.0282,0.3459
mhwgo.mp3,124.83048,0.8957,0.3189,0.1894,0.0000,0.6544,0.2284,0.0102,0.0734,0.0822,1.0000,0.0000,0.1875
mhwgo.mp3,125.01624,1.0000,0.1332,0.0391,0.0428,0.5755,0.1117,0.1729,0.2844,0.1607,0.3933,0.0192,0.1914
mhwgo.mp3,125.20200,0.8610,0.0093,0.1362,0.1083,0.2816,0.0319,0.0353,1.0000,0.0709,0.0000,0.0325,0.1721
mhwgo.mp3,125.38776,0.9144,0.0052,0.0107,0.1928,0.1373,0.0198,0.0295,1.0000,0.0715,0.0068,0.0000,0.2602
mhwgo.mp3,125.57351,1.0000,0.0189,0.0384,0.1191,0.1533,0.0278,0.0689,0.5893,0.0321,0.0347,0.0096,0.0871
mhwgo.mp3,125.75927,0.6388,0.0053,0.0963,0.1566,0.0316,0.0448,0.0309,1.0000,0.0157,0.0470,0.0000,0.1159
mhwgo.mp3,125.94503,0.2456,0.0122,0.4487,0.0888,0.3525,0.0603,0.0823,1.0000,0.0543,0.0350,0.0731,0.1365
mhwgo.mp3,126.13079,0.3548,0.0000,0.9651,0.2081,1.0000,0.2587,0.3168,0.9988,0.2329,0.0139,0.1739,0.4056
mhwgo.mp3,126.31655,0.0807,0.0000,0.3318,0.1540,0.4408,0.0212,0.0507,1.0000,0.0136,0.0110,0.0584,0.1831
mhwgo.mp3,126.50231,0.2036,0.0768,0.1541,0.1474,0.0897,0.0785,0.0584,1.0000,0.0069,0.0482,0.0102,0.2326
mhwgo.mp3,126.68807,0.6974,0.0000,0.1687,0.2022,0.1418,0.0334,0.1228,1.0000,0.0000,0.0692,0.0303,0.1945
mhwgo.mp3,126.87383,0.5239,0.0422,0.1537,0.1076,0.1049,0.0153,0.0262,1.0000,0.0233,0.0013,0.1175,0.0834
mhwgo.mp3,127.05959,0.2982,0.0346,0.1286,0.1372,0.0191,0.0365,0.0186,1.0000,0.0012,0.0034,0.0539,0.1312
mhwgo.mp3,127.24535,0.1288,0.0362,1.0000,0.0678,0.1265,0.0507,0.0748,0.6908,0.0470,0.5395,0.1318,0.0510
mhwgo.mp3,127.43111,0.0078,0.0396,1.0000,0.0532,0.1353,0.0523,0.0653,0.2445,0.0332,0.9411,0.1765,0.0284
mhwgo.mp3,127.61687,0.0040,0.0806,0.7421,0.0131,0.1400,0.0207,0.1612,0.0385,0.0459,1.0000,0.1201,0.0168
mhwgo.mp3,127.80263,0.0387,0.0397,0.4818,0.0655,0.1289,0.0148,0.0510,0.0225,0.0463,1.0000,0.0228,0.0205
mhwgo.mp3,127.98839,0.0148,0.0613,0.6465,0.0964,0.1231,0.0921,0.0532,0.0106,0.0118,1.0000,0.0121,0.0891
mhwgo.mp3,128.17415,0.0786,0.0833,1.0000,0.3008,0.0955,0.0830,0.9983,0.0284,0.0138,0.7165,0.2401,0.1330
mhwgo.mp3,128.35991,0.0207,0.1331,0.5785,0.1335,0.1807,0.0108,1.0000,0.0167,0.0074,0.7079,0.2654,0.0793
mhwgo.mp3,128.54567,0.0136,0.1514,0.3749,0.0179,0.2325,0.0314,0.8200,0.0132,0.0419,1.0000,0.1495,0.0004
mhwgo.mp3,128.73143,0.0040,0.0754,0.7696,0.1082,0.2632,0.1303,0.0536,0.0443,0.0341,1.0000,0.0729,0.1383
mhwgo.mp3,128.91719,0.0000,0.0753,1.0000,0.0441,0.3038,0.1988,0.3844,0.1138,0.0664,0.8885,0.0938,0.2156
mhwgo.mp3,129.10295,0.0048,0.1428,1.0000,0.1405,0.0621,0.3337,0.7547,0.0740,0.1423,0.2913,0.2807,0.0834
mhwgo.mp3,129.28871,0.0557,0.1150,0.6558,0.0980,0.4369,0.1973,0.7224,0.1939,0.3214,1.0000,0.1709,0.4279
mhwgo.mp3,129.47447,0.0126,0.0478,0.8532,0.0208,0.2995,0.3569,0.3915,0.1042,0.3352,1.0000,0.1212,0.5758
mhwgo.mp3,129.66023,0.0029,0.1306,0.1897,0.0496,0.1682,0.1157,0.0313,1.0000,0.0601,0.0381,0.1579,0.1861
mhwgo.mp3,129.84599,0.0110,0.0155,0.1736,0.1181,0.1089,0.0775,0.0451,1.0000,0.0556,0.0165,0.1476,0.7518
mhwgo.mp3,130.03175,0.0837,0.0500,0.1796,0.1614,0.1854,0.0734,0.4608,0.8127,0.0000,0.0943,0.0356,1.0000
mhwgo.mp3,130.21751,0.0000,0.0254,1.0000,0.2533,0.1993,0.0260,0.3598,0.4892,0.0349,0.0237,0.4127,0.7194
mhwgo.mp3,130.40327,0.0280,0.0004,0.7799,0.1903,0.1923,0.0386,0.1061,0.7993,0.0805,0.0203,0.0886,1.0000
mhwgo.mp3,130.58902,0.0246,0.0286,1.0000,0.2185,0.0869,0.0126,0.2786,0.9448,0.0202,0.1092,0.3350,0.2351
mhwgo.mp3,130.77478,0.0267,0.1555,0.3698,0.1174,0.1570,0.0726,0.2144,1.0000,0.0000,0.1175,0.1236,0.3996
mhwgo.mp3,130.96054,0.0283,0.1156,0.5335,0.1392,0.0331,0.0621,0.3691,1.0000,0.0180,0.1500,0.2307,0.1621
mhwgo.mp3,131.14630,0.0000,0.0301,1.0000,0.1792,0.3100,0.0247,0.1567,0.3165,0.1154,0.0627,0.1355,0.2259
mhwgo.mp3,131.33206,0.0085,0.0039,1.0000,0.3104,0.2365,0.0188,0.1934,0.5734,0.1050,0.0577,0.3436,0.1372
mhwgo.mp3,131.51782,0.0309,0.0478,1.0000,0.2537,0.0428,0.0097,0.3293,0.7022,0.0214,0.1847,0.1651,0.2096
mhwgo.mp3,131.70358,0.0210,0.0008,1.0000,0.1960,0.1728,0.0147,0.2002,0.3096,0.0366,0.0890,0.1528,0.1311
mhwgo.mp3,131.88934,0.1325,0.1097,1.0000,0.2556,0.3463,0.0822,0.2839,0.5364,0.1452,0.1545,0.2735,0.2345
mhwgo.mp3,132.07510,0.0396,0.0939,0.7304,0.1527,0.2397,0.1345,0.5426,0.0926,0.0748,1.0000,0.0595,0.1693
mhwgo.mp3,132.26086,0.0503,0.1986,0.8265,0.0604,0.1595,0.3781,0.3349,0.0322,0.1157,1.0000,0.0878,0.1297
mhwgo.mp3,132.44662,0.0240,0.0503,0.8130,0.1325,0.2555,0.1042,0.2211,0.0345,0.0186,1.0000,0.2066,0.1202
mhwgo.mp3,132.63238,0.0101,0.0223,1.0000,0.1461,0.0989,0.0456,0.1566,0.7175,0.0187,0.3561,0.1953,0.2106
mhwgo.mp3,132.81814,0.0290,0.0716,1.0000,0.0687,0.0393,0.2616,0.2028,0.6298,0.0264,0.2035,0.2256,0.1497
mhwgo.mp3,133.00390,0.0144,0.0163,1.0000,0.2585,0.2496,0.0343,0.2375,0.3610,0.0245,0.1924,0.1452,0.1954
mhwgo.mp3,133.18966,0.0742,0.0000,1.0000,0.2153,0.1450,0.0837,0.0320,0.2941,0.1047,0.1778,0.2877,0.0725
mhwgo.mp3,133.37542,0.0080,0.0315,1.0000,0.2043,0.1767,0.0211,0.1221,0.4023,0.1340,0.1353,0.1105,0.1780
mhwgo.mp3,133.56118,0.0012,0.0073,1.0000,0.2692,0.2471,0.0142,0.1028,0.3439,0.0000,0.1175,0.1571,0.2066
mhwgo.mp3,133.74694,0.0182,0.0049,1.0000,0.2436,0.1720,0.0068,0.2512,0.6833,0.0163,0.1380,0.4300,0.0645
mhwgo.mp3,133.93270,0.0195,0.0037,1.0000,0.1422,0.1428,0.0242,0.3138,0.8341,0.0196,0.1725,0.2092,0.2365
mhwgo.mp3,134.11846,0.0060,0.0330,1.0000,0.2516,0.2096,0.0043,0.2288,0.4084,0.0431,0.0785,0.1528,0.2118
mhwgo.mp3,134.30422,0.1209,0.0172,1.0000,0.0953,0.2770,0.1663,0.1814,0.7600,0.1447,0.0146,0.0767,0.3077
mhwgo.mp3,134.48998,0.1680,0.0470,0.7390,0.0579,0.2920,0.2374,0.3939,1.0000,0.1493,0.1395,0.0877,0.1832
mhwgo.mp3,134.67574,0.9704,0.0000,0.2051,0.1867,0.0706,0.1107,0.3979,1.0000,0.1845,0.0000,0.0353,0.3807
mhwgo.mp3,134.86150,1.0000,0.0000,0.2861,0.1154,0.1744,0.1055,0.2192,0.9713,0.0571,0.0192,0.1316,0.2843
mhwgo.mp3,135.04726,0.7935,0.0851,0.1314,0.1752,1.0000,0.3676,0.3524,0.4941,0.3214,0.1677,0.1149,0.3791
mhwgo.mp3,135.23302,1.0000,0.0319,0.1514,0.1116,0.9472,0.1111,0.2279,0.5492,0.2924,0.1167,0.1361,0.2292
mhwgo.mp3,135.41878,1.0000,0.0000,0.3135,0.0432,0.7791,0.0244,0.4406,0.5930,0.1863,0.0216,0.0971,0.2241
mhwgo.mp3,135.60454,0.5892,0.0024,0.1603,0.0367,1.0000,0.1850,0.3240,0.3044,0.1420,0.0988,0.0101,0.2912
